product_id,product_name,category,price,stock_quantity,sales_last_30d,views_last_30d,rating,num_reviews,days_since_launch,discount_percentage,return_rate,supplier_rating,shipping_time_days,is_promoted,competitor_price,created_at,conversion_rate,stock_coverage_days,revenue_last_30d,review_engagement_rate,price_competitiveness,age_category,performance_score,stock_status,sales_velocity,discount_impact,rating_quality,price_tier,lifecycle_action,category_encoded,age_category_encoded,stock_status_encoded,price_tier_encoded
PROD_00960,Produto 960,Eletrônicos,-1.3264090407347073,1.5082661222202394,-1.293754148217079,-1.3968229884110488,-1.4210890814698296,1.2777227924033834,0.5960656115527926,-1.2525754716188195,1.6055997710040275,3.8,11,0,430.54,2025-12-13T10:41:17.947484,-0.2172679960215418,0.3241784713245889,-1.086870051061029,0.39640582848415623,-0.3800695948667095,old,-0.25896329722850203,high,-0.25297438201727274,-1.0457405081469273,-1.0341272575265599,budget,0,0.2114231289193138,0.6815283371342237,-0.3464173555691399,-1.3416407864998738
PROD_01938,Produto 1938,Moda,1.5362730988816196,0.4177160754008707,-0.6897931489596221,-0.5906714119365086,1.2782008621939496,0.4901027343841631,1.3866475077279985,-1.4266758296141409,-0.16954372138672852,4.3,8,0,118.57,2025-12-13T10:41:17.947484,-0.27135813636545497,-0.10402174915912185,0.13551191057464343,-0.08141868154987453,1.0920747194072975,old,-0.25956170483976604,high,-0.23939668048956272,-0.99549820337102,1.4248731513424349,luxury,1,1.528701190721892,0.6815283371342237,-0.3464173555691399,-0.4472135954999579
PROD_01939,Produto 1939,Alimentos,-1.586999632209684,-0.21961836754551353,-1.6770370900535418,1.4036022733850582,-0.3762026516644957,0.15167224070402938,-0.30339882122139383,-0.040836979971382664,1.3486711076316815,3.0,24,1,520.78,2025-12-13T10:41:17.947484,-0.43619101081015266,8.419626792241601,-1.1541420023701168,13.72164854332775,-0.41725111920436314,mature,-0.4656154819964395,high,-0.26758559805124293,-1.1139613776330466,-0.18240452589020822,budget,0,-1.5449476201507903,-0.9220677502404201,-0.3464173555691399,-1.3416407864998738
PROD_00539,Produto 539,Moda,0.07020395490683057,1.9331557508511619,-0.34135411092647394,-1.298216465108369,-1.4210890814698296,-0.445196084513661,-0.15664409797928974,-0.09654909452988557,-1.6760799747973048,3.2,29,1,228.06,2025-12-13T10:41:17.947484,0.14479404982061994,-0.05973677114019587,-0.18678485647257886,-0.19473560205554352,0.005718953597441746,mature,0.12544118500878493,high,-0.1906417049447656,-0.2752567553198021,-1.20804542212529,premium,2,1.528701190721892,-0.9220677502404201,-0.3464173555691399,1.3416407864998738
PROD_01014,Produto 1014,Livros,0.09513604210184183,0.4531235444534476,0.7968800799818099,-0.35643767061751125,1.1040531238930604,0.4162633539448612,-1.3685540705592463,-0.2845774811648326,-0.3213652042885697,4.7,15,1,368.73,2025-12-13T10:41:17.947484,-0.09476516006287405,-0.19126431324169446,0.6553917427605724,-0.19993456674549587,-0.15918019800681327,recent,-0.06739059162550395,high,0.37756148306691867,0.26330656513348216,1.2411681763786078,premium,2,1.0896085034543659,1.4833263808215456,-0.3464173555691399,1.3416407864998738
PROD_01266,Produto 1266,Alimentos,0.29861516263080545,0.9417466173790089,0.39036786894313713,-0.8854530184413619,0.14624056323817136,-0.9620717475887743,-0.19925030795280385,-0.5143899537186569,0.18081354684828915,4.3,13,0,713.67,2025-12-13T10:41:17.947484,0.026644053822704336,-0.1622320318808829,0.5247448283170811,-0.24564756131408033,-0.2774543959741266,mature,0.03280661685867682,high,-0.1450802328248244,-0.1434851698291634,-0.14195304440356057,premium,2,-1.5449476201507903,-0.9220677502404201,-0.3464173555691399,1.3416407864998738
PROD_01370,Produto 1370,Alimentos,0.5066368470297922,-1.5013687472487973,0.8549532529873346,1.433357224276393,-0.7244981282662736,-1.5527867911031894,-1.5910531670875976,-0.25672142388558106,-1.594329945542467,3.9,4,0,756.42,2025-12-13T10:41:17.947484,-0.28430509321775693,-0.24897313729022594,1.107025140336275,-0.27217262419111293,-0.27134345656114356,new,-0.27769351293010014,medium,1.587495748364762,0.32240079480915435,-1.4262377412889184,premium,1,-1.5449476201507903,-0.12026970655309821,3.058175819557542,1.3416407864998738
PROD_00522,Produto 522,Beleza,-0.5255307572076201,-0.7719748847657132,0.27422152293208774,0.4618234788942003,-0.8115719974167181,-0.045232773800775686,-1.2644055572906563,1.1848295403156799,1.687349800258865,4.2,18,0,825.92,2025-12-13T10:41:17.947484,-0.26716258466524084,-0.22094667250450198,-0.20173160640439608,-0.20135583598687948,-0.35377075466768027,established,-0.28090778840304353,high,0.12362295729075844,1.060559759812655,-0.6108838573683081,mid,1,-1.1058549328832643,-1.723865793927742,-0.3464173555691399,0.4472135954999579
PROD_00007,Produto 7,Livros,1.182577286101212,1.055050518347255,-0.8059394949706714,-0.18136784328012182,-0.4632765208149402,0.410110072241586,0.8895750580370008,-0.9183027842678025,-1.2556512529152835,4.2,18,0,339.02,2025-12-13T10:41:17.947484,-0.3290468946441267,-0.03166921259941414,-0.13664094154067266,-0.0641982619264944,0.041047780764552046,old,-0.3399949549328991,high,-0.23787993421196224,-0.8408031847778867,-0.21442737332814718,luxury,1,1.0896085034543659,0.6815283371342237,-0.3464173555691399,-0.4472135954999579
PROD_01781,Produto 1781,Brinquedos,1.1635401291192078,1.1471099378839549,-0.7478663219651468,0.8482918526804928,-1.1598674740184962,-1.2820423961590826,-0.8951517375202007,0.22379556418150592,1.056706717435833,3.3,12,0,325.09,2025-12-13T10:41:17.947484,-0.367695109036027,-0.03807319472633303,-0.0766502878763785,-0.24107377458185938,0.05828736988633185,established,-0.39639393230069986,high,-0.1651666496020597,-0.4168570298370761,-1.2737152806709515,luxury,1,-0.6667622456157383,-1.723865793927742,-0.3464173555691399,-0.4472135954999579
PROD_00828,Produto 828,Alimentos,1.009301013898889,0.9134206421369473,0.1696898115221433,-0.8795712258233074,0.668683778140838,-0.008313083581124734,0.04218488189710935,-0.9113387699479897,0.4844565126519711,3.4,6,0,32.0,2025-12-13T10:41:17.947484,-0.025393980860289486,-0.15273388083855982,0.8629423529500723,-0.19540131840178124,4.323335992097386,old,-0.015215800812868684,high,-0.17330575715933613,-0.5256746583462553,0.7148433432731442,luxury,1,-1.5449476201507903,0.6815283371342237,-0.3464173555691399,-0.4472135954999579
PROD_00481,Produto 481,Beleza,-1.3199592935604765,-1.0977236000494206,1.4937581560481061,1.2465238117028945,0.49453603983994926,0.5577888331201898,0.027982811905937984,-0.6745622830743525,-0.2629723262494,4.4,13,0,437.51,2025-12-13T10:41:17.947484,-0.2340364533071037,-0.24020740668947754,-0.5982007753678155,-0.21232910020223675,-0.3801558623203563,old,-0.20679872011938674,high,-0.10427806029309818,0.18321190673009177,0.7088465373878179,budget,1,-1.1058549328832643,0.6815283371342237,-0.3464173555691399,-1.3416407864998738
PROD_01636,Produto 1636,Eletrônicos,1.5837446251263623,-0.06382550371417516,0.04192883090998898,0.009271435105059189,0.0591666940877268,0.42856991735141153,1.2398927844858945,0.6973485379287799,-0.9520082871116015,4.9,14,0,809.88,2025-12-13T10:41:17.947484,-0.24851261496177687,-0.18683048069163669,1.1129863887573987,-0.16652363793624922,-0.20927580454971864,old,-0.2428335029672946,high,-0.21571511295137483,0.48396368616934643,0.27403970238033143,luxury,1,0.2114231289193138,0.6815283371342237,-0.3464173555691399,-0.4472135954999579
PROD_00469,Produto 469,Esportes,0.9532298247551712,1.8056888622618852,0.00708492710667417,-1.4393794879416792,-0.11498104421316234,-1.5897064813228405,0.7901605680988012,-0.4377857962007154,0.7063494492008155,4.4,3,0,578.68,2025-12-13T10:41:17.947484,0.6401579932132535,-0.10467675723280116,0.6491917167922481,-0.27272358806214303,-0.17836210815596776,old,0.6338287617361712,high,-0.20751670666831026,-0.27476837325636666,-1.3950255908487894,luxury,2,0.6505158161868398,0.6815283371342237,-0.3464173555691399,-0.4472135954999579
PROD_00820,Produto 820,Alimentos,-1.0265304731930442,1.79860736845137,-0.1671345919098999,1.521584113547212,-1.682310688921163,0.04091317004507653,-0.8336094342251248,0.21683154986169295,0.8815280833183246,4.4,2,0,474.98,2025-12-13T10:41:17.947484,-0.3480892703259707,-0.0881916627319254,-0.7141749985418427,-0.17482445809292751,-0.3506937153669173,mature,-0.37676006016625707,high,-0.11314928738525236,0.014109617265616941,-1.3755521302881049,budget,1,-1.5449476201507903,-0.9220677502404201,-0.3464173555691399,-1.3416407864998738
PROD_01859,Produto 1859,Eletrônicos,-1.1311134703838002,-0.24794434278757504,1.0407874066050136,1.161064824840572,-0.8986458665671627,1.2038834119640816,-1.2502034872994847,1.3241098267119369,1.266921078376844,4.0,14,0,704.23,2025-12-13T10:41:17.947484,-0.2577834456721346,-0.215488247988026,-0.47587122631679707,-0.1803571912901271,-0.38668910226700376,established,-0.2619363473502789,high,0.26000719637687825,2.0561876438834563,-0.5272000838838152,budget,1,0.2114231289193138,-1.723865793927742,-0.3464173555691399,-1.3416407864998738
PROD_00588,Produto 588,Esportes,-0.2626515457675938,-0.729485921902621,-1.6538078208513318,-0.05646624709672736,1.713570207946172,1.4869343703147389,-0.9850981807976193,0.6277083947306513,-1.4775441894641281,3.5,8,0,472.24,2025-12-13T10:41:17.947484,-0.4329532499643183,1.566058981310451,-1.1344576601940861,7.881651895957287,-0.2614685688043272,established,-0.42127160158955534,high,-0.26403288622841026,-1.090091704282646,2.0983907486971782,mid,1,0.6505158161868398,-1.723865793927742,-0.3464173555691399,0.4472135954999579
PROD_01114,Produto 1114,Alimentos,0.5135027069249413,1.6782219736726085,-1.1892224368071345,-0.575101960888717,-0.6374242591158293,1.068511214492028,1.2209566911643326,-1.5032799871320826,1.4888140149256888,4.0,17,0,848.84,2025-12-13T10:41:17.947484,-0.35523343287295595,0.2286084378223698,-0.709485760325987,0.2177085732116532,-0.28885377121915795,old,-0.3832991368264778,high,-0.25304428970988785,-1.0729372843044809,-0.28684516234823637,premium,0,-1.5449476201507903,0.6815283371342237,-0.3464173555691399,1.3416407864998738
PROD_01462,Produto 1462,Livros,0.40746331521097195,0.8071982349792166,0.46005567654976676,0.7766723778606517,0.49453603983994926,0.9700587072396255,-0.5921742443752116,-0.45171382484034106,-0.4381509603669088,3.2,16,0,45.28,2025-12-13T10:41:17.947484,-0.2743471841745558,-0.16972182984112494,0.6725133214336411,-0.1646816576813045,2.1983360357636084,mature,-0.25897075989072066,high,-0.09634071520270847,-0.05988026534483186,0.7949500256990242,premium,1,1.0896085034543659,-0.9220677502404201,-0.3464173555691399,1.3416407864998738
PROD_01641,Produto 1641,Eletrônicos,-1.370933101872947,1.7561184055882777,-0.6781785143585172,-1.2739973190340266,1.4523486004948387,2.6868243024533944,-0.8714816208682484,-1.6634523164877781,0.9399209613574943,4.0,8,1,288.08,2025-12-13T10:41:17.947484,-0.02335025686664041,-0.008617580946219163,-0.9983227997894548,0.11440642622860117,-0.3607685112190269,established,-0.013737040985555853,high,-0.16063764407157796,-1.0843226911583164,2.050800984212027,budget,1,0.2114231289193138,-1.723865793927742,-0.3464173555691399,-1.3416407864998738
PROD_00560,Produto 560,Esportes,-0.5193584185140013,-0.5666115642607672,-1.6886517246546466,1.2703969699761748,-1.4210890814698296,-0.2975173236350572,-0.544834011071307,-1.7122004167264682,-1.1038297700134425,3.9,18,1,54.64,2025-12-13T10:41:17.947484,-0.43689436250287544,1.2367897451765848,-1.1549610282576102,-0.2750376363204694,0.8165847221595177,mature,-0.4728253297083201,high,-0.2683249461873459,-1.121500775737329,-1.1853384257245727,mid,1,0.6505158161868398,-0.9220677502404201,-0.3464173555691399,0.4472135954999579
PROD_00162,Produto 162,Brinquedos,-0.5821914393726385,-0.7224044280921056,1.168548387217168,1.3171053231195495,1.1040531238930604,-0.6051814087988151,0.8327667780723154,-1.3988197723348896,-1.3957941602092907,3.5,22,0,631.59,2025-12-13T10:41:17.947484,-0.2589727410209008,-0.2292778039443398,0.16926869254759258,-0.2422727555803341,-0.3333161537791675,old,-0.2225945233247168,high,-0.16758120425158451,-0.7310393160208015,0.8302713826025646,mid,1,-0.6667622456157383,0.6815283371342237,-0.3464173555691399,0.4472135954999579
PROD_01435,Produto 1435,Moda,-0.3955648840408588,-1.0835606124283899,0.04192883090998898,-0.6058948751832381,0.8428315164417272,1.4069417081721618,-0.8004712709123916,1.3589298983110012,1.6289569222196953,4.5,23,0,909.63,2025-12-13T10:41:17.947484,-0.14624002041885378,-0.23002775665198474,-0.22658085183094243,-0.1150199790016492,-0.35352312077415454,mature,-0.13882726447837923,high,-0.09822890505135651,0.916029192914769,1.217573496307532,mid,1,1.528701190721892,-0.9220677502404201,-0.3464173555691399,0.4472135954999579
PROD_00478,Produto 478,Eletrônicos,1.0062148445520795,1.4728586531676624,-1.1079199945993998,0.30993483422796714,-1.682310688921163,-0.45134936621693617,-0.29393077456061295,-0.26368543820539403,0.6829922979851477,4.3,5,0,32.14,2025-12-13T10:41:17.947484,-0.38295529272069756,0.13545119608086584,-0.5250671187839296,-0.08970220552788608,4.297336374766393,mature,-0.4222852488702358,high,-0.2316039887608963,-0.7933690768667326,-1.4285971252224092,luxury,0,0.2114231289193138,-0.9220677502404201,-0.3464173555691399,-0.4472135954999579
PROD_00645,Produto 645,Livros,0.8601592795098172,-1.3880648462805514,1.0407874066050136,1.4980569430749935,-0.3762026516644957,1.4069417081721618,0.704948148151773,-0.25672142388558106,1.103421019867169,4.7,20,1,270.52,2025-12-13T10:41:17.947484,-0.2764296655303156,-0.24611057224963323,1.6496387685843419,-0.17357963231832382,0.09652896090188198,old,-0.27228489989323856,medium,-0.1670009736407824,0.4278913205111804,0.009663595733119548,premium,1,1.0896085034543659,0.6815283371342237,3.058175819557542,1.3416407864998738
PROD_00776,Produto 776,Eletrônicos,0.6296675081812515,1.8056888622618852,-0.5620321683474677,0.7777103412638378,-1.3340152123193851,-0.5128821832496877,-0.7105248276349729,-0.7999145408309839,-1.0104011651507712,3.8,13,1,431.94,2025-12-13T10:41:17.947484,-0.35170207322254676,-0.030444466175393682,-0.09887046020407142,-0.18447962406679091,-0.1318439121148254,mature,-0.37321747754401363,high,-0.16751552532794178,-0.712908131915766,-1.1469673247847918,premium,1,0.2114231289193138,-0.9220677502404201,-0.3464173555691399,1.3416407864998738
PROD_00070,Produto 70,Moda,-0.7154168621865917,-0.46747065091355183,1.1104752142116432,-0.0689218079349606,1.3652747313443938,2.6929775841566697,1.277764971129018,0.32825577897869873,-0.21625802381806425,3.7,14,1,627.8,2025-12-13T10:41:17.947484,-0.11793041689995926,-0.22213738285321094,-0.003483870256992998,-0.1342496783251525,-0.34433520203850887,old,-0.0832063673510678,high,-0.184308325240121,1.0853756734109616,1.9605528294118015,mid,2,1.528701190721892,0.6815283371342237,-0.3464173555691399,0.4472135954999579
PROD_01330,Produto 1330,Beleza,-0.8482955243997803,0.8850946668948858,-1.5144322056380726,0.9628138148320262,-0.2020549133636069,0.27473787476953254,-1.3590860238984652,1.4564260987883817,-1.489222765071962,4.9,17,0,641.05,2025-12-13T10:41:17.947484,-0.42462286149442147,0.79130783746606,-1.0923457116338569,0.7224273557923924,-0.35760502295237906,recent,-0.4392378781823309,high,-0.2242597972756064,-0.909970294511912,0.0012603227334130258,mid,1,-1.1058549328832643,1.4833263808215456,-0.3464173555691399,0.4472135954999579
PROD_00915,Produto 915,Beleza,0.7461790700383271,1.260413838852201,0.47167031115087166,1.0984410328483436,1.0169792547426162,0.42856991735141153,-0.04776156138030929,1.47731814174782,-0.6717224725235873,3.5,12,1,308.01,2025-12-13T10:41:17.947484,-0.29200116934957543,-0.1547825016516099,0.9685541660925475,-0.18810975589440057,0.011382916520466429,mature,-0.2679337997745319,high,-0.15190281980121587,1.5185095159201487,1.1638465041958903,premium,1,-1.1058549328832643,-0.9220677502404201,-0.3464173555691399,1.3416407864998738
PROD_01539,Produto 1539,Livros,0.9070066366731828,-0.36124824375582115,1.0524020412061186,-1.107577186723188,-1.2469413431689405,-1.4235678753344112,-0.10456984134499475,0.30039972169944745,0.040670639554281955,4.4,26,0,99.47,2025-12-13T10:41:17.947484,0.3892405680726155,-0.21867169310944265,1.7117914930866398,-0.26808428550065583,1.0385263182540667,mature,0.3824026144059366,high,-0.11539295878777928,1.0107753132212187,-1.442558859738574,luxury,2,1.0896085034543659,-0.9220677502404201,-0.3464173555691399,-0.4472135954999579
PROD_01001,Produto 1001,Alimentos,-0.8847747396002693,0.3327381496746861,-0.9801590139872455,-0.7487878370218584,-0.11498104421316234,-0.5374953100627884,0.17947155847843255,0.3770038792173887,1.1267781710828368,3.2,5,0,553.47,2025-12-13T10:41:17.947484,-0.30073043904897256,-0.05232093013751092,-0.9104328167925938,-0.1342004322516518,-0.34877679247331644,old,-0.3174692338566556,high,-0.2347252701421445,-0.5498800943652676,-0.1416913838211213,budget,1,-1.5449476201507903,0.6815283371342237,-0.3464173555691399,-1.3416407864998738
PROD_01197,Produto 1197,Casa e Decoração,1.2353542495376608,1.1400284440734394,-0.713022418161832,-1.20652969782693,-0.027907175062717768,-0.7344003245675934,1.6091466042563498,1.5817783565450128,1.1501353222985047,3.7,9,0,919.06,2025-12-13T10:41:17.947484,-0.08820193384784207,-0.04623220402506065,-0.009312656991313097,-0.19114945149991766,-0.25703188498607,old,-0.10120660837100964,high,-0.24196118188117696,0.10922202411964296,-0.1517203894329517,luxury,1,-0.22766955834821226,0.6815283371342237,-0.3464173555691399,-0.4472135954999579
PROD_01363,Produto 1363,Beleza,-0.06423513000980068,-0.32584077470324424,1.2614654640260075,-0.5463849734005681,-0.027907175062717768,0.2255116211433313,1.1783504811908185,1.2614336978336214,0.06402779076994983,3.4,21,0,732.49,2025-12-13T10:41:17.947484,0.03385992526918473,-0.2201271998831856,0.8099066466154013,-0.2176523630886779,-0.3087066274121408,old,0.048522773406286725,high,-0.17673290180451579,2.243329545816073,0.15002144365367923,mid,2,-1.1058549328832643,0.6815283371342237,-0.3464173555691399,0.4472135954999579
PROD_00653,Produto 653,Livros,-0.49629883856312174,1.5295106036517854,-0.4691150915386283,1.6001233443882936,0.3203883015390601,0.8900660450970483,-0.2655266345782702,1.2335776405543701,0.14577782002478737,4.5,22,0,711.64,2025-12-13T10:41:17.947484,-0.36738891647395405,-0.06389823285447942,-0.5487763431770765,-0.08657650877840797,-0.33827350472974504,mature,-0.3677234167177454,high,-0.19272297501524377,0.2566523595191761,0.6119743688842819,mid,1,1.0896085034543659,-0.9220677502404201,-0.3464173555691399,0.4472135954999579
PROD_01945,Produto 1945,Brinquedos,-1.3807117508145228,0.3469011372957169,0.7620361761784951,-1.458062829199029,0.3203883015390601,0.7854602561413707,1.3629773910760463,-0.7790224978715454,1.3837068344551833,4.6,25,0,322.48,2025-12-13T10:41:17.947484,1.2231828082794423,-0.1935836093386763,-0.7844401744597617,-0.1851422666750739,-0.3704830172538592,old,1.2280123657258672,high,-0.19680381987675327,-0.21338485265834162,0.5920023393210432,budget,2,-0.6667622456157383,0.6815283371342237,-0.3464173555691399,-1.3416407864998738
PROD_01606,Produto 1606,Moda,-1.5718115178961725,-0.9631752176496284,-0.4342711877353135,1.2686670309708648,0.668683778140838,0.6254749318562166,1.557072347622055,0.9201969961627915,-1.18557979926828,4.0,26,1,77.81,2025-12-13T10:41:17.947484,-0.3575244453396264,-0.21479260627630897,-1.0590556169118006,-0.11102793555639222,-0.29842045620786123,old,-0.3475340681180202,high,-0.23388908451970578,0.14768211161517333,0.8883517040409772,budget,1,1.528701190721892,0.6815283371342237,-0.3464173555691399,-1.3416407864998738
PROD_00264,Produto 264,Casa e Decoração,-1.6927616154430412,0.6726498525794244,0.7155776377740753,-0.986135468550414,1.1911269930435053,-0.6236412539086406,-1.4679685604974457,-1.0575830706640597,0.799778054063487,5.0,15,0,523.61,2025-12-13T10:41:17.947484,0.17083931809236239,-0.18252930265049624,-1.0848634376366706,-0.23679914667425403,-0.4284333770299068,recent,0.1935195910840985,high,0.6087409984982393,-0.4833380382222072,0.8904994422315591,budget,2,-0.22766955834821226,1.4833263808215456,-0.3464173555691399,-1.3416407864998738
PROD_01518,Produto 1518,Esportes,0.6282457897181147,1.5932440479464238,-0.5968760721507825,1.5900896981574948,-0.2891287825140511,-1.4727941289606123,-0.21818640127436567,1.4494620844685686,-0.23961517503373214,3.5,18,0,591.83,2025-12-13T10:41:17.947484,-0.37448290106553317,-0.03765052634453032,-0.1321400792789403,-0.26168789895176603,-0.21421292144613557,mature,-0.3838679110356293,high,-0.20278500951482192,0.20122099531926899,-0.9961548152228292,premium,1,0.6505158161868398,-0.9220677502404201,-0.3464173555691399,1.3416407864998738
PROD_01142,Produto 1142,Brinquedos,0.705573403688733,-0.04258102228262902,1.0640166758072236,1.0572684845219615,-0.2020549133636069,-0.39596983088745974,0.16053546515687073,-1.5868481589698367,-0.3447223555042375,4.2,9,0,899.17,2025-12-13T10:41:17.947484,-0.2495540022300133,-0.21032393589264525,1.5070964481548808,-0.23410450781604203,-0.28538659482227974,old,-0.23740621164001036,high,-0.1364633263378223,-0.9406467928714422,-0.16675925230301505,premium,1,-0.6667622456157383,0.6815283371342237,-0.3464173555691399,1.3416407864998738
PROD_01875,Produto 1875,Brinquedos,-0.09742011950302124,-0.5807745518817979,0.10000200391551367,0.8669751939378426,-0.9857197357176073,-0.7405536062708686,-0.8194073642339534,-0.11744113748932393,0.2975993029266282,4.1,8,0,868.04,2025-12-13T10:41:17.947484,-0.3062735861552684,-0.2101218690690664,0.013123927176651944,-0.22959385002291022,-0.3307193706189273,mature,-0.3195114734377625,high,-0.08880026543581446,-0.012140918644030637,-0.9168788726379963,mid,1,-0.6667622456157383,-0.9220677502404201,-0.3464173555691399,0.4472135954999579
